%(hint_r2_right_level_3)%,"Try entering <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4, %(r2_right_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4,%(r2_right_column)%)%>","Try entering <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4, %(r2_right_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4,%(r2_right_column)%)%>","Try entering <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4, %(r2_right_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4,%(r2_right_column)%)%>","Try entering <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4, %(r2_right_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4,%(r2_right_column)%)%>","Try entering <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4, %(r2_right_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4,%(r2_right_column)%)%>","Try entering <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4, %(r2_right_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4,%(r2_right_column)%)%>","Try entering <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4, %(r2_right_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4,%(r2_right_column)%)%>","Try entering <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4, %(r2_right_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r2c1, r2c2, r2c3, r2c4,%(r2_right_column)%)%>"
,,,,,,,,,,,,,,,,
%(hint_r3_left_level_1)%,,,"If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_left_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_left_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_left_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_left_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?",,,,,"If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_left_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_left_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?",,,"If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_left_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_left_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?"
%(hint_r3_left_level_2)%,,,"What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_left_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_left_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_left_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_left_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?",,,,,"What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_left_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_left_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?",,,"What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_left_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_left_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?"
%(hint_r3_left_level_3)%,,,"Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_left_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_left_column)%)%>","Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_left_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_left_column)%)%>",,,,,"Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_left_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_left_column)%)%>",,,"Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_left_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_left_column)%)%>"
,,,,,,,,,,,,,,,,
%(hint_r3_center_level_1)%,"If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_columna _central)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?"
%(hint_r3_center_level_2)%,"What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_center_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_center_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?"
%(hint_r3_center_level_3)%,"Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_center_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_center_column)%)%>","Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_center_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_center_column)%)%>","Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_center_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_center_column)%)%>","Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_center_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_center_column)%)%>","Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_center_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_center_column)%)%>","Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_center_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_center_column)%)%>","Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_center_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_center_column)%)%>","Try entering <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4, %(r3_center_column)%)%>","Intente ingresar <%=preferredValue(%(total)%, r3c1, r3c2, r3c3, r3c4,%(r3_center_column)%)%>"
,,,,,,,,,,,,,,,,
%(hint_r3_right_level_1)%,"If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_tipo_3)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?","If you have already entered <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. How many <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> should you enter to get <%=fmtDecimal(%(total)% / 1000, 3)%>?","Si ya ha introducido <%=fmtDecimal(totalRow([r3c1, r3c2, r3c3, r3c4]) / 1000, 3)%>. ¿Cuántos <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> debe ingresar para obtener <%=fmtDecimal(%(total)% / 1000, 3)%>?"
%(hint_r3_right_level_2)%,"What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_3_type)%"",%(r3_right_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?","What is the highest number of <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"", %(r3_right_column)%)%> you can have without going over <%=fmtDecimal(%(total)% / 1000, 3)%>?","¿Cuál es el número más alto de <%=cellLabel(""%(column_1_type)%"", ""%(column_2_type)%"", ""%(column_3_type)%"", ""%(column_4_type)%"",%(r3_right_column)%)%> puede tener sin pasar de <%=fmtDecimal(%(total)% / 1000, 3)%>?"
